Time(ms),S1_Voltage,S2_Voltage,S3_Voltage,S4_Voltage,S5_Voltage,S6_Voltage,S1_Resistance,S2_Resistance,S3_Resistance,S4_Resistance,S5_Resistance,S6_Resistance,Label
2216,3.170968,3.093548,0.23871,2.6,3.177419,2.803226,20151.48,12287.18,63.94099,3045.714,21255.28,4627.143,transition
2233,3.170968,3.096774,0.235484,2.596774,3.122581,2.751613,20151.48,12495.24,63.01053,3027.981,14431.99,4114.471,transition
2250,3.122581,3.087097,0.235484,2.609677,3.116129,2.741935,14431.99,11890,63.01053,3099.906,13896.84,4028.902,transition
2267,3.119355,3.13871,0.232258,2.596774,3.158064,2.803226,14159.64,15957.19,62.08202,3027.981,18244.99,4627.143,transition
2285,3.132258,3.077419,0.235484,2.580645,3.145161,2.741935,15311.92,11337.39,63.01053,2941.704,16656.24,4028.902,transition
2302,3.129032,3.109677,0.229032,2.56129,3.141935,2.754839,15007.54,13397.96,61.15546,2843.144,16299.58,4143.669,transition
2319,3.112903,3.074193,0.232258,2.587097,3.148387,2.76129,13643.1,11163.71,62.08202,2975.746,17028.07,4203.114,transition
2336,3.122581,3.096774,0.23871,2.525806,3.119355,2.780645,14431.99,12495.24,63.94099,2675.25,14159.64,4390.311,transition
2353,3.164516,3.119355,0.232258,2.522581,3.167742,2.764516,19152.84,14159.64,62.08202,2660.747,19639.98,4233.374,transition
2371,3.151613,3.109677,0.23871,2.541935,3.177419,2.770968,17416.07,13397.96,63.94099,2749.617,21255.28,4295,transition
2388,3.122581,3.122581,0.235484,2.525806,3.145161,2.780645,14431.99,14431.99,63.01053,2675.25,16656.24,4390.311,action
2405,3.170968,3.087097,0.235484,2.519355,3.129032,2.767742,20151.48,11890,63.01053,2646.364,15007.54,4264,action
2422,3.151613,3.083871,0.235484,2.522581,3.183871,2.745161,17416.07,11700.3,63.01053,2660.747,22481.69,4057.093,action
2440,3.16129,3.096774,0.23871,2.554839,3.132258,2.780645,18688.36,12495.24,63.94099,2811.428,15311.92,4390.311,action
2457,3.16129,3.080645,0.23871,2.525806,3.132258,2.758065,18688.36,11516.17,63.94099,2675.25,15311.92,4173.214,action
2474,3.158064,3.112903,0.235484,2.574193,3.167742,2.787097,18244.99,13643.1,63.01053,2908.266,19639.98,4455.849,action
2491,3.145161,3.1,0.229032,2.558064,3.164516,2.809677,16656.24,12710,61.15546,2827.217,19152.84,4698.815,action
2508,3.119355,3.096774,0.235484,2.551613,3.132258,2.741935,14159.64,12495.24,63.01053,2795.776,15311.92,4028.902,action
2526,3.129032,3.067742,0.235484,2.512903,3.187097,2.8,15007.54,10830.83,63.01053,2617.951,23147.45,4592,action
2543,3.125806,2.993548,0.232258,2.522581,3.151613,2.777419,14714.44,8010.107,62.08202,2660.747,17416.07,4358.148,action
2560,3.193548,3.048387,0.229032,2.53871,3.183871,2.793548,24600.02,9934.615,61.15546,2734.491,22481.69,4523.057,action
2578,3.125806,2.970968,0.232258,2.554839,3.154839,2.754839,14714.44,7404.12,62.08202,2811.428,17821.32,4143.669,action
2595,3.119355,2.980645,0.229032,2.512903,3.135484,2.796774,14159.64,7653.334,61.15546,2617.951,15628.23,4557.308,action
2612,3.119355,2.958065,0.229032,2.5,3.132258,2.774194,14159.64,7093.775,61.15546,2562.5,15311.92,4326.381,action
2629,3.132258,2.964516,0.229032,2.516129,3.132258,2.774194,15311.92,7245.964,61.15546,2632.099,15311.92,4326.381,action
2646,3.164516,2.974194,0.229032,2.506452,3.119355,2.748387,19152.84,7485.546,61.15546,2590,14159.64,4085.615,action
2664,3.16129,2.977419,0.232258,2.522581,3.183871,2.73871,18688.36,7568.602,62.08202,2660.747,22481.69,4001.035,action
2682,3.13871,2.964516,0.229032,2.558064,3.122581,2.76129,15957.19,7245.964,61.15546,2827.217,14431.99,4203.114,action
2699,3.116129,3.025806,0.229032,2.564516,3.125806,2.780645,13896.84,9048.941,61.15546,2859.21,14714.44,4390.311,action
2716,3.125806,3.003226,0.23871,2.519355,3.116129,2.758065,14714.44,8298.045,63.94099,2646.364,13896.84,4173.214,action
2734,3.135484,2.954839,0.287097,2.532258,3.132258,2.787097,15628.23,7019.815,78.13705,2704.622,15311.92,4455.849,action
2751,3.135484,2.970968,0.290323,2.525806,3.135484,2.8,15628.23,7404.12,79.09967,2675.25,15628.23,4592,action
2769,3.116129,2.964516,0.23871,2.548387,3.170968,2.745161,13896.84,7245.964,63.94099,2780.258,20151.48,4057.093,action
2786,3.122581,3.003226,0.232258,2.53871,3.125806,2.774194,14431.99,8298.045,62.08202,2734.491,14714.44,4326.381,action
2804,3.2,2.996774,0.241935,2.522581,3.16129,2.754839,26240.03,8104.044,64.87341,2660.747,18688.36,4143.669,action
2821,3.116129,2.980645,0.280645,2.529032,3.116129,2.758065,13896.84,7653.334,76.21795,2689.875,13896.84,4173.214,action
2839,3.145161,2.980645,0.254839,2.551613,3.135484,2.767742,16656.24,7653.334,68.62288,2795.776,15628.23,4264,action
2856,3.141935,2.964516,0.293548,2.56129,3.167742,2.812903,16299.58,7245.964,80.06437,2843.144,19639.98,4735.364,action
2873,3.190323,2.970968,0.358065,2.541935,3.109677,2.770968,23852.38,7404.12,99.80262,2749.617,13397.96,4295,action
2890,3.106452,2.964516,0.354839,2.509677,3.145161,2.758065,13161,7245.964,98.79517,2603.918,16656.24,4173.214,action
2907,3.180645,2.96129,0.370968,2.532258,3.158064,2.796774,21851.91,7169.145,103.8546,2704.622,18244.99,4557.308,action
2925,3.135484,2.96129,0.351613,2.516129,3.13871,2.777419,15628.23,7169.145,97.78993,2632.099,15957.19,4358.148,action
2942,3.119355,3.022581,0.358065,2.512903,3.154839,2.745161,14159.64,8934.187,99.80262,2617.951,17821.32,4057.093,action
2959,3.135484,2.954839,0.358065,2.506452,3.151613,2.764516,15628.23,7019.815,99.80262,2590,17416.07,4233.374,action
2976,3.135484,2.977419,0.351613,2.53871,3.145161,2.774194,15628.23,7568.602,97.78993,2734.491,16656.24,4326.381,action
2993,3.106452,2.993548,0.387097,2.564516,3.132258,2.751613,13161,8010.107,108.9701,2859.21,15311.92,4114.471,action
3011,3.135484,2.990323,0.383871,2.529032,3.145161,2.764516,15628.23,7918.126,107.9425,2689.875,16656.24,4233.374,action
3028,3.180645,3.035484,0.354839,2.554839,3.167742,2.780645,21851.91,9410,98.79517,2811.428,19639.98,4390.311,action
3045,3.13871,3.025806,0.383871,2.535484,3.122581,2.751613,15957.19,9048.941,107.9425,2719.494,14431.99,4114.471,action
3063,3.116129,3.022581,0.387097,2.535484,3.129032,2.758065,13896.84,8934.187,108.9701,2719.494,15007.54,4173.214,action
3080,3.180645,2.980645,0.387097,2.545161,3.183871,2.774194,21851.91,7653.334,108.9701,2764.872,22481.69,4326.381,action
3097,3.151613,3.06129,0.390323,2.551613,3.170968,2.8,17416.07,10515.95,110,2795.776,20151.48,4592,action
3114,3.125806,2.980645,0.429032,2.525806,3.119355,2.783871,14714.44,7653.334,122.5393,2675.25,14159.64,4422.875,action
3131,3.151613,3.035484,0.412903,2.541935,3.125806,2.780645,17416.07,9410,117.2738,2749.617,14714.44,4390.311,action
3148,3.180645,2.996774,0.409677,2.554839,3.16129,2.770968,21851.91,8104.044,116.2277,2811.428,18688.36,4295,action
3166,3.164516,3.006452,0.441935,2.532258,3.148387,2.816129,19152.84,8398.242,126.7946,2704.622,17028.07,4772.4,action
3183,3.180645,2.990323,0.451613,2.53871,3.164516,2.806452,21851.91,7918.126,130.0113,2734.491,19152.84,4662.745,action
3200,3.148387,2.977419,0.448387,2.516129,3.132258,2.748387,17028.07,7568.602,128.9367,2632.099,15311.92,4085.615,action
3217,3.125806,3.022581,0.577419,2.535484,3.125806,2.770968,14714.44,8934.187,173.91,2719.494,14714.44,4295,action
3234,3.119355,3.025806,0.396774,2.545161,3.145161,2.8,14159.64,9048.941,112.0667,2764.872,16656.24,4592,action
3251,3.190323,3.022581,0.43871,2.535484,3.164516,2.754839,23852.38,8934.187,125.7272,2719.494,19152.84,4143.669,action
3269,3.119355,2.958065,0.609677,2.532258,3.141935,2.76129,14159.64,7093.775,185.8273,2704.622,16299.58,4203.114,action
3286,3.141935,2.912903,0.445161,2.522581,3.158064,2.796774,16299.58,6170.498,127.8644,2660.747,18244.99,4557.308,action
3303,3.135484,2.941936,0.480645,2.567742,3.190323,2.783871,15628.23,6737.299,139.7941,2875.418,23852.38,4422.875,action
3321,3.180645,2.93871,0.325806,2.554839,3.154839,2.770968,21851.91,6669.824,89.82646,2811.428,17821.32,4295,action
3338,3.174194,2.96129,0.512903,2.522581,3.132258,2.767742,20689.25,7169.145,150.9028,2660.747,15311.92,4264,action
3355,3.125806,2.958065,0.480645,2.535484,3.180645,2.76129,14714.44,7093.775,139.7941,2719.494,21851.91,4203.114,action
3372,3.141935,2.958065,0.577419,2.548387,3.132258,2.806452,16299.58,7093.775,173.91,2780.258,15311.92,4662.745,action
3389,3.135484,3.009677,0.625806,2.509677,3.119355,2.796774,15628.23,8500.668,191.8939,2603.918,14159.64,4557.308,action
3406,3.122581,2.974194,0.622581,2.519355,3.167742,2.777419,14431.99,7485.546,190.6747,2646.364,19639.98,4358.148,action
3424,3.13871,2.93871,0.545161,2.532258,3.116129,2.774194,15957.19,6669.824,162.2717,2704.622,13896.84,4326.381,action
3441,3.125806,2.964516,0.564516,2.516129,3.109677,2.793548,14714.44,7245.964,169.2217,2632.099,13397.96,4523.057,action
3458,3.122581,2.951613,0.551613,2.558064,3.125806,2.783871,14431.99,6947.224,164.5775,2827.217,14714.44,4422.875,action
3476,3.145161,2.96129,0.554839,2.519355,3.141935,2.767742,16656.24,7169.145,165.7344,2646.364,16299.58,4264,action
3493,3.119355,2.954839,0.554839,2.532258,3.174194,2.770968,14159.64,7019.815,165.7344,2704.622,20689.25,4295,action
3510,3.129032,2.954839,0.677419,2.535484,3.174194,2.758065,15007.54,7019.815,211.8081,2719.494,20689.25,4173.214,action
3527,3.125806,2.964516,0.790323,2.541935,3.151613,2.754839,14714.44,7245.964,258.2262,2749.617,17416.07,4143.669,action
3544,3.112903,3.029032,0.748387,2.574193,3.16129,2.748387,13643.1,9166.429,240.5057,2908.266,18688.36,4085.615,action
3562,3.158064,2.974194,0.922581,2.512903,3.119355,2.751613,18244.99,7485.546,318.209,2617.951,14159.64,4114.471,action
3579,3.122581,2.951613,0.896774,2.522581,3.125806,2.748387,14431.99,6947.224,305.9866,2660.747,14714.44,4085.615,action
3596,3.135484,2.987097,1.077419,2.519355,3.145161,2.770968,15628.23,7828.042,397.5036,2646.364,16656.24,4295,action
3613,3.112903,3.035484,0.951613,2.519355,3.119355,2.8,13643.1,9410,332.2802,2646.364,14159.64,4592,action
