Time(ms),S1_Voltage,S2_Voltage,S3_Voltage,S4_Voltage,S5_Voltage,S6_Voltage,S1_Resistance,S2_Resistance,S3_Resistance,S4_Resistance,S5_Resistance,S6_Resistance,Label
2114,2.629032,3.164516,3.241935,2.96129,3.209677,3.183871,3212.98,19152.84,45783.38,7169.145,29139.31,22481.69,transition
2132,2.616129,3.177419,3.196774,2.967742,3.187097,3.219355,3136.886,21255.28,25394.4,7324.274,23147.45,32734.43,transition
2149,2.616129,3.203226,3.216129,2.951613,3.180645,3.212903,3136.886,27142.03,31443.88,6947.224,21851.91,30248.92,transition
2168,2.625806,3.164516,3.209677,3.019355,3.212903,3.170968,3193.684,19152.84,29139.31,8822.07,30248.92,20151.48,transition
2186,2.670968,3.183871,3.212903,2.958065,3.219355,3.229032,3481.847,22481.69,30248.92,7093.775,32734.43,37310.04,transition
2206,2.616129,3.13871,3.212903,2.967742,3.187097,3.16129,3136.886,15957.19,30248.92,7324.274,23147.45,18688.36,transition
2223,2.616129,3.054839,3.23871,2.954839,3.225806,3.180645,3136.886,10217.63,43330.57,7019.815,35652.21,21851.91,transition
2241,2.619355,3.058064,3.2,2.951613,3.212903,3.177419,3155.639,10364.8,26240.03,6947.224,30248.92,21255.28,transition
2258,2.683871,3.025806,3.23871,2.954839,3.219355,3.23871,3571.938,9048.941,43330.57,7019.815,32734.43,43330.57,transition
2276,2.667742,2.948387,3.203226,2.935484,3.183871,3.219355,3459.898,6875.965,27142.03,6603.542,22481.69,32734.43,transition
2294,2.648387,2.922581,3.206452,2.993548,3.264516,3.170968,3332.772,6349.746,28106.23,8010.107,75440.07,20151.48,transition
2312,2.612903,2.816129,3.196774,2.987097,3.196774,3.190323,3118.309,4772.4,25394.4,7828.042,25394.4,23852.38,transition
2330,2.658064,2.767742,3.216129,2.983871,3.203226,3.190323,3395.376,4264,31443.88,7739.797,27142.03,23852.38,transition
2347,2.667742,2.722581,3.2,2.954839,3.241935,3.216129,3459.898,3866.369,26240.03,7019.815,45783.38,31443.88,transition
2365,2.651613,2.696774,3.222581,2.990323,3.206452,3.222581,3353.432,3665.883,34132.53,7918.126,28106.23,34132.53,transition
2384,2.658064,2.619355,3.232258,2.980645,3.196774,3.180645,3395.376,3155.639,39125.75,7653.334,25394.4,21851.91,transition
2402,2.651613,2.574193,3.232258,2.983871,3.196774,3.193548,3353.432,2908.266,39125.75,7739.797,25394.4,24600.02,transition
2421,2.683871,2.56129,3.2,3.006452,3.190323,3.183871,3571.938,2843.144,26240.03,8398.242,23852.38,22481.69,transition
2439,2.693548,2.529032,3.206452,2.951613,3.225806,3.183871,3642.022,2689.875,28106.23,6947.224,35652.21,22481.69,transition
2457,2.658064,2.493548,3.209677,2.948387,3.180645,3.212903,3395.376,2535.44,29139.31,6875.965,21851.91,30248.92,transition
2475,2.66129,2.516129,3.232258,2.983871,3.219355,3.212903,3416.666,2632.099,39125.75,7739.797,32734.43,30248.92,transition
2495,2.674194,2.490323,3.193548,2.951613,3.241935,3.229032,3504.021,2522.072,24600.02,6947.224,45783.38,37310.04,transition
2514,2.648387,2.483871,3.258065,2.945161,3.2,3.177419,3332.772,2495.652,63707.75,6806.002,26240.03,21255.28,transition
2533,2.690323,2.483871,3.206452,2.996774,3.254839,3.174194,3618.413,2495.652,28106.23,8104.044,59098.63,20689.25,transition
2553,2.66129,2.467742,3.193548,2.990323,3.245161,3.193548,3416.666,2431.396,24600.02,7918.126,48524.75,24600.02,transition
